,pattern_generating_match,pattern_matched,piece_title,part,start_measure,start_beat,end_measure,end_beat,start_offset,end_offset,note_durations,ema,ema_url
406,"(2, 3, -2, -2, -2, -2, 2)","[2, 2, -2, -2, -2, -2, 2]",Veni speciosam,Contratenor,85,4.0,88,2.75,686.0,707.5,"[2.0, 6.0, 4.0, 2.0, 4.0, 3.0, 0.5, 0.5]","85-88/2/@4.0-end,@start-end,@start-end,@start-2.75","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/85-88/2/@4.0-end,@start-end,@start-end,@start-2.75"
407,"(2, 3, -2, -2, -2, -2, 2)","[2, 3, -2, -2, -2, -3, 2]",Veni speciosam,PrimusTenor,6,2.0,8,1.0,42.0,56.0,"[2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0]","6-8/3/@2.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/6-8/3/@2.0-end,@start-end,@start-1.0"
408,"(2, 3, -2, -2, -2, -2, 2)","[2, 4, -2, -2, -2, -2, 2]",Veni speciosam,SecundusTenor,46,4.0,49,1.0,366.0,384.0,"[2.0, 2.0, 4.0, 2.0, 2.0, 4.0, 2.0, 4.0]","46-49/4/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/46-49/4/@4.0-end,@start-end,@start-end,@start-1.0"
409,"(2, 3, -2, -2, -2, -2, 2)","[2, 2, -2, -2, -2, -2, 2]",Veni speciosam,SecundusTenor,93,3.0,95,2.0,748.0,762.0,"[2.0, 2.0, 2.0, 4.0, 1.0, 1.0, 2.0, 2.0]","93-95/4/@3.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/93-95/4/@3.0-end,@start-end,@start-2.0"
410,"(2, 3, -2, -2, -2, -2, 2)","[2, 3, -2, -2, -2, -2, 2]",Veni speciosam,Bassus,7,4.0,9,3.0,54.0,68.0,"[2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 2.0]","7-9/5/@4.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/7-9/5/@4.0-end,@start-end,@start-3.0"
411,"(-3, 2, 2, 2, -3, -2, -2)","[-3, 2, 2, 2, -2, -2, -2]",Veni speciosam,Superius,88,1.0,90,4.5,704.0,727.0,"[4.0, 2.0, 2.0, 4.0, 6.0, 2.0, 3.0, 1.0]","88-90/1/@1.0-end,@start-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/88-90/1/@1.0-end,@start-end,@start-4.5"
412,"(-3, 2, 2, 2, -3, -2, -2)","[-3, 2, 2, 2, -2, -2, -2]",Veni speciosam,Superius,94,3.0,96,3.5,756.0,773.0,"[4.0, 2.0, 2.0, 2.0, 3.0, 1.0, 3.0, 0.5]","94-96/1/@3.0-end,@start-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/94-96/1/@3.0-end,@start-end,@start-3.5"
413,"(-3, 2, 2, 2, -3, -2, -2)","[-3, 2, 2, 2, -2, -2, -2]",Veni speciosam,Contratenor,85,2.0,88,1.0,682.0,704.0,"[2.0, 2.0, 2.0, 6.0, 4.0, 2.0, 4.0, 3.0]","85-88/2/@2.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/85-88/2/@2.0-end,@start-end,@start-end,@start-1.0"
414,"(-3, 2, 2, 2, -3, -2, -2)","[-3, 2, 2, 2, -2, -2, -2]",Veni speciosam,Contratenor,91,3.0,93,4.5,732.0,751.0,"[6.0, 2.0, 2.0, 2.0, 4.0, 2.0, 1.0, 1.0]","91-93/2/@3.0-end,@start-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/91-93/2/@3.0-end,@start-end,@start-4.5"
415,"(-3, 2, 2, 2, -3, -2, -2)","[-3, 2, 2, 2, -2, -2, -2]",Veni speciosam,PrimusTenor,92,2.0,94,2.0,738.0,754.0,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 1.0]","92-94/3/@2.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/92-94/3/@2.0-end,@start-end,@start-2.0"
416,"(-3, 2, 2, 2, -3, -2, -2)","[-3, 2, 2, 2, -2, -2, -2]",Veni speciosam,SecundusTenor,87,2.0,90,1.0,698.0,720.0,"[2.0, 2.0, 2.0, 4.0, 6.0, 2.0, 4.0, 4.0]","87-90/4/@2.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/87-90/4/@2.0-end,@start-end,@start-end,@start-1.0"
417,"(-3, 2, 2, 2, -3, -2, -2)","[-3, 2, 2, 2, -3, -2, -2]",Veni speciosam,Bassus,25,2.0,27,2.0,194.0,210.0,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]","25-27/5/@2.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/25-27/5/@2.0-end,@start-end,@start-2.0"
418,"(-3, 2, 2, 2, -3, -2, -2)","[-3, 2, 2, 2, -2, -2, -2]",Veni speciosam,Bassus,90,4.0,93,3.0,726.0,748.0,"[2.0, 2.0, 2.0, 4.0, 6.0, 2.0, 4.0, 4.0]","90-93/5/@4.0-end,@start-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/90-93/5/@4.0-end,@start-end,@start-end,@start-3.0"
419,"(2, 2, 2, -3, -2, -2, 2)","[2, 2, 2, -2, -2, -2, 2]",Veni speciosam,Contratenor,8,4.5,10,3.0,63.0,76.0,"[1.0, 2.0, 2.0, 2.0, 4.0, 1.0, 1.0, 2.0]","8-10/2/@4.5-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/8-10/2/@4.5-end,@start-end,@start-3.0"
420,"(2, 2, 2, -3, -2, -2, 2)","[2, 2, 2, -2, -2, -2, 2]",Veni speciosam,Contratenor,49,3.0,51,3.0,388.0,404.0,"[2.0, 2.0, 2.0, 3.0, 1.0, 4.0, 2.0, 4.0]","49-51/2/@3.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/49-51/2/@3.0-end,@start-end,@start-3.0"
421,"(2, 2, 2, -3, -2, -2, 2)","[2, 2, 2, -2, -2, -2, 2]",Veni speciosam,Contratenor,53,2.0,54,2.0,418.0,426.0,"[1.0, 1.0, 1.0, 1.0, 3.0, 0.5, 0.5, 2.0]","53-54/2/@2.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/53-54/2/@2.0-end,@start-2.0"
422,"(2, 2, 2, -3, -2, -2, 2)","[2, 2, 2, -2, -2, -2, 2]",Veni speciosam,Contratenor,92,2.0,94,1.0,738.0,752.0,"[2.0, 2.0, 2.0, 4.0, 2.0, 1.0, 1.0, 4.0]","92-94/2/@2.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/92-94/2/@2.0-end,@start-end,@start-1.0"
423,"(2, 2, 2, -3, -2, -2, 2)","[2, 2, 2, -2, -2, -2, 2]",Veni speciosam,Contratenor,120,2.5,122,1.0,963.0,976.0,"[1.0, 1.0, 1.0, 3.0, 1.0, 4.0, 2.0, 16.0]","120-122/2/@2.5-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/120-122/2/@2.5-end,@start-end,@start-1.0"
424,"(2, 2, 2, -3, -2, -2, 2)","[2, 2, 2, -2, -2, -2, 2]",Veni speciosam,PrimusTenor,12,1.5,13,1.0,89.0,96.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0]","12-13/3/@1.5-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/12-13/3/@1.5-end,@start-1.0"
425,"(2, 2, 2, -3, -2, -2, 2)","[2, 2, 2, -2, -2, -2, 2]",Veni speciosam,PrimusTenor,92,3.0,94,2.5,740.0,755.0,"[2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 1.0, 1.0]","92-94/3/@3.0-end,@start-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/92-94/3/@3.0-end,@start-end,@start-2.5"
426,"(2, 2, 2, -3, -2, -2, 2)","[2, 2, 2, -3, -2, -2, 2]",Veni speciosam,Bassus,25,3.0,27,3.0,196.0,212.0,"[2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]","25-27/5/@3.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/25-27/5/@3.0-end,@start-end,@start-3.0"
427,"(5, 1, -2, 2, -2, -2, -2)","[4, 1, -2, 2, -2, -2, -2]",Veni speciosam,Superius,56,2.0,58,4.0,442.0,462.0,"[4.0, 3.0, 1.0, 2.0, 4.0, 2.0, 4.0, 1.0]","56-58/1/@2.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/56-58/1/@2.0-end,@start-end,@start-4.0"
428,"(5, 1, -2, 2, -2, -2, -2)","[4, 1, -2, 2, -2, -2, -2]",Veni speciosam,Contratenor,55,2.0,57,3.0,434.0,452.0,"[4.0, 3.0, 1.0, 2.0, 4.0, 2.0, 2.0, 1.0]","55-57/2/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/55-57/2/@2.0-end,@start-end,@start-3.0"
429,"(5, 1, -2, 2, -2, -2, -2)","[4, 1, -2, 2, -2, -2, -2]",Veni speciosam,PrimusTenor,54,4.0,57,1.0,430.0,448.0,"[4.0, 3.0, 1.0, 2.0, 4.0, 2.0, 2.0, 4.0]","54-57/3/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/54-57/3/@4.0-end,@start-end,@start-end,@start-1.0"
430,"(5, 1, -2, 2, -2, -2, -2)","[4, 1, -2, 2, -2, -2, -2]",Veni speciosam,PrimusTenor,58,4.0,61,1.0,462.0,480.0,"[4.0, 3.0, 1.0, 2.0, 4.0, 2.0, 2.0, 3.0]","58-61/3/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/58-61/3/@4.0-end,@start-end,@start-end,@start-1.0"
431,"(5, 1, -2, 2, -2, -2, -2)","[4, 1, -2, 2, -2, -2, -2]",Veni speciosam,PrimusTenor,62,3.0,65,1.0,492.0,512.0,"[4.0, 3.0, 1.0, 4.0, 4.0, 2.0, 2.0, 4.0]","62-65/3/@3.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/62-65/3/@3.0-end,@start-end,@start-end,@start-1.0"
432,"(5, 1, -2, 2, -2, -2, -2)","[4, 1, -2, 2, -2, -2, -2]",Veni speciosam,PrimusTenor,65,4.0,68,1.0,518.0,536.0,"[2.0, 3.0, 1.0, 4.0, 4.0, 2.0, 2.0, 8.0]","65-68/3/@4.0-end,@start-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/65-68/3/@4.0-end,@start-end,@start-end,@start-1.0"
433,"(5, 1, -2, 2, -2, -2, -2)","[5, 1, -3, 2, -2, -2, -2]",Veni speciosam,SecundusTenor,64,2.0,66,3.0,506.0,524.0,"[2.0, 3.0, 1.0, 2.0, 4.0, 2.0, 4.0, 4.0]","64-66/4/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/64-66/4/@2.0-end,@start-end,@start-3.0"
434,"(5, 1, -2, 2, -2, -2, -2)","[5, 1, -2, 2, -2, -2, -2]",Veni speciosam,Bassus,58,2.0,60,3.0,458.0,476.0,"[4.0, 3.0, 1.0, 2.0, 4.0, 2.0, 2.0, 4.0]","58-60/5/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/58-60/5/@2.0-end,@start-end,@start-3.0"
435,"(5, 1, -2, 2, -2, -2, -2)","[4, 1, -2, 2, -2, -2, -2]",Veni speciosam,Bassus,62,2.0,64,3.0,490.0,508.0,"[4.0, 3.0, 1.0, 2.0, 4.0, 2.0, 2.0, 4.0]","62-64/5/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/62-64/5/@2.0-end,@start-end,@start-3.0"
436,"(5, 1, -2, 2, -2, -2, -2)","[5, 1, -2, 2, -2, -2, -2]",Veni speciosam,Bassus,65,2.0,67,3.0,514.0,532.0,"[2.0, 3.0, 1.0, 4.0, 4.0, 2.0, 2.0, 4.0]","65-67/5/@2.0-end,@start-end,@start-3.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/65-67/5/@2.0-end,@start-end,@start-3.0"
437,"(-2, -3, 2, 2, 2, 2, -2)","[-2, -2, 2, 2, 2, 2, -2]",Veni speciosam,Superius,58,1.0,59,3.5,456.0,469.0,"[2.0, 4.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0]","58-59/1/@1.0-end,@start-3.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/58-59/1/@1.0-end,@start-3.5"
438,"(-2, -3, 2, 2, 2, 2, -2)","[-2, -2, 2, 2, 2, 2, -2]",Veni speciosam,Superius,63,4.5,65,2.0,503.0,514.0,"[1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 4.0, 2.0]","63-65/1/@4.5-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/63-65/1/@4.5-end,@start-end,@start-2.0"
439,"(-2, -3, 2, 2, 2, 2, -2)","[-2, -2, 2, 2, 2, 2, -2]",Veni speciosam,Superius,101,4.0,103,2.0,814.0,826.0,"[4.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 4.0]","101-103/1/@4.0-end,@start-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/101-103/1/@4.0-end,@start-end,@start-2.0"
440,"(-2, -3, 2, 2, 2, 2, -2)","[-2, -2, 2, 2, 2, 2, -2]",Veni speciosam,Contratenor,57,1.0,58,2.0,448.0,458.0,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 2.0, 4.0]","57-58/2/@1.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/57-58/2/@1.0-end,@start-2.0"
441,"(-2, -3, 2, 2, 2, 2, -2)","[-2, -2, 2, 2, 2, 2, -2]",Veni speciosam,Contratenor,76,4.0,77,4.0,614.0,622.0,"[3.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 3.0]","76-77/2/@4.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/76-77/2/@4.0-end,@start-4.0"
442,"(-2, -3, 2, 2, 2, 2, -2)","[-2, -3, 2, 2, 2, 2, -3]",Veni speciosam,Contratenor,111,2.0,112,2.5,890.0,899.0,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","111-112/2/@2.0-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/111-112/2/@2.0-end,@start-2.5"
443,"(-2, -3, 2, 2, 2, 2, -2)","[-2, -2, 2, 2, 2, 2, -2]",Veni speciosam,Contratenor,119,4.0,121,1.5,958.0,969.0,"[3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0]","119-121/2/@4.0-end,@start-end,@start-1.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/119-121/2/@4.0-end,@start-end,@start-1.5"
444,"(-2, -3, 2, 2, 2, 2, -2)","[-2, -3, 2, 2, 2, 2, -2]",Veni speciosam,Bassus,109,3.0,110,4.5,876.0,887.0,"[2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0]","109-110/5/@3.0-end,@start-4.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/109-110/5/@3.0-end,@start-4.5"
445,"(2, 2, 2, 2, -2, -3, 2)","[2, 2, 2, 2, -2, -2, 2]",Veni speciosam,Contratenor,22,4.0,24,4.0,174.0,190.0,"[3.0, 1.0, 2.0, 4.0, 3.0, 1.0, 2.0, 2.0]","22-24/2/@4.0-end,@start-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/22-24/2/@4.0-end,@start-end,@start-4.0"
446,"(2, 2, 2, 2, -2, -3, 2)","[2, 2, 2, 2, -2, -2, 2]",Veni speciosam,Contratenor,57,3.0,59,1.0,452.0,464.0,"[1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 2.0, 2.0]","57-59/2/@3.0-end,@start-end,@start-1.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/57-59/2/@3.0-end,@start-end,@start-1.0"
447,"(2, 2, 2, 2, -2, -3, 2)","[2, 2, 2, 2, -2, -2, 2]",Veni speciosam,Contratenor,119,2.0,120,2.5,954.0,963.0,"[1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 1.0]","119-120/2/@2.0-end,@start-2.5","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/119-120/2/@2.0-end,@start-2.5"
448,"(2, 2, 2, 2, -2, -3, 2)","[2, 2, 2, 2, -2, -2, 2]",Veni speciosam,Bassus,10,4.0,11,4.0,78.0,86.0,"[1.0, 1.0, 1.0, 1.0, 3.0, 0.5, 0.5, 2.0]","10-11/5/@4.0-end,@start-4.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/10-11/5/@4.0-end,@start-4.0"
449,"(2, 2, 2, 2, -2, -3, 2)","[2, 2, 2, 2, -2, -3, 2]",Veni speciosam,Bassus,110,1.0,111,2.0,880.0,890.0,"[1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 2.0, 2.0]","110-111/5/@1.0-end,@start-2.0","https://ema.crimproject.org/https%3A%2F%2Fcrimproject.org%2Fmei%2FMEI_4.0/CRIM_Model_0001.mei/110-111/5/@1.0-end,@start-2.0"
